source,id,title,company,location,description,url,salary_min,salary_max,date_posted
USAJOBS,CAZM-12810792-26-MO,Physician - Neurologist (Epileptologist) Recruitment/Relocation Incentive and EDRP Authorized,Veterans Health Administration,"San Antonio, Texas","The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below. South Texas Health Care System is seeking a Neurologist (Epileptologist) to serve Audie L. Murphy VA Medical Center. Recruitment/Relocation Incentive: May be offered to highly qualified individual. Education Debt Reduction Program (EDRP): Authorized. See ""Education"" section for additional information.",https://www.usajobs.gov:443/job/847366900,270000,315000,2025-10-02T15:47:40.8930
USAJOBS,CBTC-12805960-25-SB,Physician (Psychiatry),Veterans Health Administration,"Orlando, Florida","The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below. Orlando VA Healthcare System's Mental Health Service is seeking an experienced and dynamic Psychiatrist. Ideal applicants are those who want to contribute to the achievement of quality care standards, as well as the growth and development of a VA academic hospital program. You must be an excellent communicator and team player who is adaptable.",https://www.usajobs.gov:443/job/847367000,225000,300000,2025-10-02T15:48:02.9270
USAJOBS,HSJW-26-12809840-DHAR,Clinical Psychologist (Behavioral Health Consultant),Military Treatment Facilities under DHA,"Corpus Christi, Texas","About the Position: This position is located at the Naval Health Clinic in Corpus Christi, Texas. This is a Direct Hire Solicitation",https://www.usajobs.gov:443/job/847368200,105896,137667,2025-10-03T00:00:00.0000
USAJOBS,CBSU-12811185-26-APL,Physician - Anesthesiology,Veterans Health Administration,"Tulsa, Oklahoma","The 2-page Resume requirement does not apply to this occupational series. For more information, refer to Required Documents below. The Muskogee Oklahoma VA is currently recruiting for a Physician - Anesthesiologist to work at the Ernest Childers Department of Veterans Affairs Outpatient Clinic in Tulsa OK.",https://www.usajobs.gov:443/job/847369200,325000,400000,2025-10-02T15:55:07.2270
USAJOBS,C2SCNAFCY-25-12804518,Child and Youth Program Assistant CY-01/02,United States Army Installation Management Command,"Picatinny Arsenal, New Jersey","This position is located at Picatinny, New Jersey. Child and Youth Services (CYS) Employee Childcare Fee: First Child: 100% childcare fee discount (all CYS employees working at least 15 hours per week) Second and Subsequent Child: 25% childcare fee discount (all CYS employees working at least 15 hours per week) Incentives and Bonuses Incentives will not be paid.",https://www.usajobs.gov:443/job/847369300,18.51,21.9,2025-10-02T00:00:00.0000
USAJOBS,CAZM-12805850-25-JMS,Physician (Gastroenterology) with Recruitment/Relocation Incentive-EDRP,Veterans Health Administration,"San Antonio, Texas","The South Texas Veterans Health Care System is currently recruiting for a Gastroenterologist located at the Audie L Murphy Memorial Hospital in San Antonio, TX. A Recruitment or Relocation Incentive may be authorized for a highly qualified candidate. This position is eligible for the Education Debt Reduction Program (EDRP)",https://www.usajobs.gov:443/job/847370800,350000,400000,2025-10-02T00:00:00.0000
USAJOBS,O2NAFEQ-25-12809941,Plumber (Irrigation System) NA-09,United States Army Installation Management Command,"Fort Bliss, Texas","This position is located at Underwood Gold Complex. Refusal of a military spouse to participate in established recruitment procedures is considered a declination of employment and is a basis for termination of SEP entitlement. (AR 215-3 2-5). To better expedite the hiring process, we recommend including full contact information (name, address, phone number, email, etc.) for professional and personal references on your resume. Incentives and Bonuses Incentives will not be paid.",https://www.usajobs.gov:443/job/847372700,23.58,27.5,2025-10-02T00:00:00.0000
USAJOBS,WENAFP42512811220,Contract Specialist (Senior Level) NF-04,United States Army Installation Management Command,"Honolulu, Hawaii","Serves as a Contract Specialist in the Contracting Department of the Hale Koa Hotel. 2025 Cost of Living Allowance (COLA) for Honolulu, HI is 8.64%. This position will remain open until filled. Lists will be pulled at the request of the hiring manager. Local candidates will be reviewed first as PCS is not authorized. If determined that area of consideration is to be expanded, all candidates will be considered.",https://www.usajobs.gov:443/job/847372800,75000,107000,2025-10-02T00:00:00.0000
USAJOBS,NC7X-26-12809962-MP-S,EDUCATIONAL AIDE (PREKINDERGARTEN),Department of Defense Education Activity,"Atsugi, Japan, Iwakuni, Japan, Misawa AFB, Japan, Sagamihara, Japan, Sasebo, Japan, Yokosuka, Japan, Yokota Air Base, Japan, Zama, Japan",About the Position: Positions are located within the Pacific East Region. These positions are not covered by a bargaining unit. All candidates must reside within the local commuting area where the position is located. Local commuting area is defined as the geographic area surrounding a work site that encompasses the localities where people live and reasonably can be expected to travel back and forth daily to work based on the generally held expectations of the local community. (5 CFR 575.203),https://www.usajobs.gov:443/job/847373700,17.64,22.07,2025-10-03T08:43:05.6870
USAJOBS,HSJT-26-12810854-DHA,Clinical Psychologist (Behavioral Health Consultant),Military Treatment Facilities under DHA,"Gulfport, Mississippi","About the Position: This position is located at the Naval Branch Health Clinic Gulfport, Dir of Admin, Patient Administration. This position is as a Behavioral Health Consultant (BHC). Personal office space at Medical Homeport will be provided. Hours of operation 0700-1530. This is a Direct Hire Solicitation utilizing DHA for Certain Personnel of the DoD Workforce to recruit and appoint qualified candidates to positions in the competitive service.",https://www.usajobs.gov:443/job/847373800,105383,137000,2025-10-03T00:00:00.0000
USAJOBS,CBTC-12805883-25-MR,Medical Instrument Technician (Polysomnography),Veterans Health Administration,"Orlando, Florida","The Medical Instrument Technician for Polysomnography must be reliable, able to work both independently and as part of a team and be self-motivated. The sleep tech is responsible for performing job duties in accordance with mission, vision, and values of Orlando VA Medical Center.",https://www.usajobs.gov:443/job/847374100,49960,64952,2025-10-02T16:21:35.1430
USAJOBS,HSJW-25-12810808-DHA -S,Supervisory Clinical Laboratory Scientist,Military Treatment Facilities under DHA,"Fort Sill, Oklahoma","About the Position: This position is with Reynolds Army Health Clinic located at Fort Sill, OK. This is a Direct Hire Solicitation. Salary negotiation may be available to candidates who are new to Federal service. This is an open continuous announcement. ""Multiple vacancies exist and may be filled from this announcement at any of the locations listed. We accept applications on an ongoing basis; qualified applicants will be considered as vacancies become available.""",https://www.usajobs.gov:443/job/847374500,84683,110082,2025-10-07T00:00:00.0000
USAJOBS,CBSS-12811156-26-CNH,Registered Nurse - Dodge City CBOC,Veterans Health Administration,"Dodge City, Kansas",Robert J. Dole VA Medical Center is designated as a Pathway to Excellence facility! American Nurses Credentialing Center (ANCC) designates organizations that empower and give voices to nurses! JOIN OUR TEAM.,https://www.usajobs.gov:443/job/847374700,70899,131283,2025-10-02T16:27:00.2400
USAJOBS,FAA-FAA-26-PUB NOT-96466,Public Notice for Air Traffic Control Specialist (Direct Hire),Federal Aviation Administration,"Saint Thomas, Virgin Islands, Barrigada, Guam, Carolina, Puerto Rico, San Juan, Puerto Rico, Dane County, Wisconsin, San Francisco County, California, Cook County, Illinois, Clinton County, Michigan, Oakland County, Michigan, Summit County, Ohio, Luzerne County, Pennsylvania, Tomball, Texas, Waco, Texas, Salt Lake City, Utah, Burlington, Vermont, Arlington, Virginia, Dulles Airport, Virginia, Leesburg, Virginia, Manassas, Virginia, Newport News, Virginia, Norfolk, Virginia, Roanoke, Virginia, Sandston, Virginia, Vint Hill Farms Military Installation, Virginia, Auburn, Washington, Everett, Washington, Moses Lake, Washington, Pasco, Washington, Seatac, Washington, Seattle, Washington, Spokane, Washington, Charleston, West Virginia, Clarksburg, West Virginia, Green Bay, Wisconsin, Milwaukee, Wisconsin, Casper, Wyoming, Birmingham, Alabama, Huntsville, Alabama, Mobile, Alabama, Montgomery, Alabama, Anchorage, Alaska, Cold Bay, Alaska, Dillingham, Alaska, Elmendorf AFB, Alaska, Fairbanks, Alaska, Homer, Alaska, Juneau, Alaska, Ketchikan, Alaska, Palmer, Alaska, Sitka, Alaska, Talkeetna, Alaska, Grand Canyon, Arizona, Mesa, Arizona, Phoenix, Arizona, Scottsdale, Arizona, Tucson, Arizona, Fort Smith, Arkansas, Little Rock, Arkansas, Acton, California, Bakersfield, California, Burbank, California, Camarillo, California, Carlsbad, California, Chino, California, Concord, California, Costa Mesa, California, Edwards AFB, California, El Monte, California, Fresno, California, Hayward, California, La Verne, California, Livermore, California, Long Beach, California, Los Angeles, California, Mather AFB, California, Monterey, California, Napa, California, Oakland, California, Ontario, California, Palm Springs, California, Palmdale, California, Palo Alto, California, Riverside, California, Sacramento, California, San Diego, California, San Jose, California, Santa Barbara, California, Santa Monica, California, Santa Rosa, California, Stockton, California, Torrance, California, Aspen, Colorado, Broomfield, Colorado, Colorado Springs, Colorado, Englewood, Colorado, Longmont, Colorado, Pueblo, Colorado, Watkins, Colorado, Windsor Locks, Connecticut, Wilmington, Delaware, Daytona Beach, Florida, Fort Lauderdale, Florida, Fort Myers, Florida, Fort Pierce, Florida, Hilliard, Florida, Jacksonville, Florida, Miami, Florida, Orlando, Florida, Pensacola, Florida, Saint Petersburg, Florida, Sanford, Florida, Sarasota, Florida, Tallahassee, Florida, Tampa, Florida, Vero Beach, Florida, West Palm Beach, Florida, Atlanta, Georgia, Augusta, Georgia, Chamblee, Georgia, Columbus, Georgia, Hampton, Georgia, Peachtree City, Georgia, Savannah, Georgia, Hilo, Hawaii, Honolulu, Hawaii, Kahului, Hawaii, Boise, Idaho, Twin Falls, Idaho, Aurora, Illinois, Champaign, Illinois, Chicago, Illinois, East Saint Louis, Illinois, Elgin, Illinois, Milan, Illinois, Peoria, Illinois, Rockford, Illinois, Springfield, Illinois, Sugar Grove, Illinois, West Chicago, Illinois, Wheeling, Illinois, Evansville, Indiana, Fort Wayne, Indiana, Lafayette, Indiana, South Bend, Indiana, Terre Haute, Indiana, Cedar Rapids, Iowa, Des Moines, Iowa, Sioux City, Iowa, Waterloo, Iowa, Olathe, Kansas, Wichita, Kansas, Hebron, Kentucky, Lexington, Kentucky, Louisville, Kentucky, Baton Rouge, Louisiana, Lafayette, Louisiana, Lake Charles, Louisiana, Monroe, Louisiana, New Orleans, Louisiana, Shreveport, Louisiana, Bangor, Maine, Portland, Maine, Camp Springs, Maryland, Glen Burnie, Maryland, Bedford, Massachusetts, Boston, Massachusetts, Hyannis, Massachusetts, Nantucket, Massachusetts, Provincetown, Massachusetts, Ann Arbor, Michigan, Belleville, Michigan, Flint, Michigan, Freeland, Michigan, Grand Rapids, Michigan, Kalamazoo, Michigan, Muskegon, Michigan, Romulus, Michigan, Traverse City, Michigan, Crystal, Minnesota, Duluth, Minnesota, Eden Prairie, Minnesota, Farmington, Minnesota, Minneapolis, Minnesota, Rochester, Minnesota, Saint Paul, Minnesota, Gulfport, Mississippi, Jackson, Mississippi, Meridian, Mississippi, Bridgeton, Missouri, Chesterfield, Missouri, Kansas City, Missouri, Kansas City, Missouri, Saint Charles, Missouri, Springfield, Missouri, Billings, Montana, Great Falls, Montana, Helena, Montana, Bellevue, Nebraska, Lincoln, Nebraska, Omaha, Nebraska, North Las Vegas, Nevada, Reno, Nevada, Manchester, New Hampshire, Merrimack, New Hampshire, Nashua, New Hampshire, Atlantic City, New Jersey, Fairfield, New Jersey, Morristown, New Jersey, Newark, New Jersey, Teterboro, New Jersey, Albuquerque, New Mexico, Roswell, New Mexico, Albany, New York, Buffalo, New York, East Farmingdale, New York, Garden City, New York, Horseheads, New York, Johnson City, New York, New York, New York, Queens, New York, Rochester, New York, Ronkonkoma, New York, Syracuse, New York, Wappingers Falls, New York, White Plains, New York, Asheville, North Carolina, Charlotte, North Carolina, Fayetteville, North Carolina, Greensboro, North Carolina, Raleigh, North Carolina, Wilmington, North Carolina, Bismarck, North Dakota, Fargo, North Dakota, Grand Forks, North Dakota, Cleveland, Ohio, Columbus, Ohio, Dayton, Ohio, Mansfield, Ohio, Oberlin, Ohio, Swanton, Ohio, Vienna, Ohio, Oklahoma City, Oklahoma, Tulsa, Oklahoma, Eugene, Oregon, Hillsboro, Oregon, Portland, Oregon, Allentown, Pennsylvania, Avoca, Pennsylvania, Coraopolis, Pennsylvania, Middletown, Pennsylvania, Millcreek Township, Pennsylvania, Philadelphia, Pennsylvania, Reading, Pennsylvania, Tinicum, Pennsylvania, West Mifflin, Pennsylvania, Charleston, South Carolina, Florence, South Carolina, Greer, South Carolina, Myrtle Beach, South Carolina, West Columbia, South Carolina, Sioux Falls, South Dakota, Bristol, Tennessee, Chattanooga, Tennessee, Knoxville, Tennessee, Memphis, Tennessee, Nashville, Tennessee, Abilene, Texas, Addison, Texas, Amarillo, Texas, Austin, Texas, Beaumont, Texas, Corpus Christi, Texas, Dallas, Texas, Dallas, Texas, El Paso, Texas, Fort Worth, Texas, Houston, Texas, Longview, Texas, Lubbock, Texas, Midland, Texas, San Antonio, Texas","This is a public notice for direct hiring authority for Experienced Air Traffic Control Specialists, 2152 series positions. These positions are responsible for controlling live air traffic in support of public safety and our national air space. This announcement will serve as a resume repository that may be used to fill positions.",https://www.usajobs.gov:443/job/847375100,43727,165088,2025-10-03T00:00:00.0000
